Fox_education_Virginia,Fox_education_Lilly,Fox_education_Kris,Fox_education_Gayla,Fox_education_Andre,Fox_education_Willis,Fox_education_Charles,Fox_education_Leota,Fox_education_Theodore,Fox_education_Dewayne,Fox_education_Jacqueline,Fox_education_Yolande,Fox_education_Lesley,Fox_education_Maris,Fox_education_John,Fox_education_Marcelina,Fox_education_Sterling,Fox_education_Elvira,Fox_education_Ollie,Fox_education_Elois,Fox_education_Melinda,Fox_education_Geoffrey,Fox_education_Vernon,Fox_education_Tamika,Fox_education_Janina,Fox_education_Burton,Fox_education_Gloria,Fox_education_Nilda,Fox_education_Ashli,Fox_education_Miguelina,Fox_education_Long,Fox_education_Louie,Fox_education_Shaun,Fox_education_Kim,Fox_education_Otilia,Fox_education_Tonya,Fox_education_Elizabeth,Fox_education_Eddy,Fox_education_Melvin,Fox_education_Eldon,Fox_education_Suzan,Fox_education_Shirley,Fox_education_Claude,Fox_education_Maureen,Fox_education_Dominique,Fox_education_Stacia,Fox_education_Ray,Fox_education_Marlana,Fox_education_Rudolph,Fox_education_Leona,Fox_public_Bart,Fox_public_Denny,Fox_public_Lauren,Fox_public_Martin,Fox_public_Belle,Fox_public_Rhonda,Rat_public_Emilee,Rat_public_Nell,Rat_public_Frederick,Rat_public_Leta,Rat_public_Kelly,Rat_public_Sean,Rat_public_Kathleen,Rat_public_Becky,Rat_public_Toya,Rat_public_Loretta,Rat_public_Sharron,Rat_public_Kelle,Rat_public_Johnna,Rat_public_Bronwyn,Rat_public_Alanna,Rat_public_Lynda,Rat_public_Yetta,Rat_public_Laurie,Rat_public_Sade,Rat_public_Damon,Rat_public_Vickie,Rat_public_Chrissy,Rat_public_Allyson,Rat_public_Johnny,Rat_public_Isabel,Rat_public_Yessenia,Rat_public_Joann,Rat_public_Stella,Rat_public_Hortencia,Rat_public_Roma,Rat_public_Fredrick,Rat_public_Helena,Rat_public_Sharonda,Rat_public_Elmira,Rat_public_Clyde,Rat_public_Allie,Rat_public_Leo,Rat_public_Ramona,Rat_public_Julieann,Rat_public_Laura,Rat_public_Kermit,Rat_public_Courtney,Rat_public_Ulysses,Rat_public_Kimber,Fox_office_Israel,Fox_office_Gaylord,Fox_office_Margarita,Fox_office_Clayton,Fox_office_Demetrius,Fox_office_Berniece,Fox_office_Susanne,Fox_office_Alice,Fox_office_Molly,Fox_office_Brandy,Fox_office_Vicki,Fox_office_Karima,Fox_office_Zachary,Fox_office_Joy,Fox_office_Easter,Fox_office_Juana,Fox_office_Carson,Fox_office_Sheila,Fox_office_Thelma,Fox_office_Essie,Fox_office_Rowena,Fox_office_Bernard,Fox_office_Edythe,Fox_office_Yong,Rat_office_Annis,Rat_office_Jessica,Rat_office_Colby,Rat_office_Adele,Rat_office_Chris,Rat_office_Jacinta,Rat_office_Olivia,Rat_office_Ronald,Rat_office_Jamal,Rat_office_Ashlee,Rat_office_Sammy,Rat_office_Arron,Rat_office_Tracy,Rat_office_Randy,Rat_office_Craig,Rat_office_Mei,Rat_office_Jeannie,Rat_office_Kasey,Rat_office_Lora,Rat_office_Ramiro,Rat_office_Jill,Rat_office_Avis,Rat_office_Rosemary,Rat_office_Loyd,Bull_office_Anne,Bull_office_Myron
4.125,160.945,37.605000000000004,51.14,418.4,2252.84,9.114999999999998,173.865,269.095,55.64,108.61269230769231,492.595,10.815000000000001,13.351382488479263,30.810000000000002,1.435,6.98,166.45499999999998,102.19999999999999,12.995000000000001,382.65999999999997,111.905,42.855000000000004,120.465,125.53999999999999,50.870000000000005,657.52,118.39500000000001,29.915,52.30500000000001,87.48,71.325,63.69,47.724999999999994,886.6,178.20999999999998,380.21500000000003,175.845,44.3,188.63,42.19,79.125,953.29,256.145,157.82,74.785,58.46,171.405,19.485,224.3,107.6,111.775,132.04500000000002,190.145,99.26,121.995,14.2,37.400000000000006,15.719999999999999,12.925,18.68,31.564999999999998,17.675,17.705,17.77,198.725,48.739999999999995,20.445,48.015,393.36,846.3599999999999,7.765000000000001,12.399999999999999,119.775,22.6,14.239999999999998,44.135,36.019999999999996,37.475,27.415,37.504999999999995,57.63,13.030000000000001,92.03,34.515,27.545,17.200000000000003,16.825,38.165000000000006,22.77,30.86,4.55,15.59,21.299999999999997,1.13,12.59,13.995000000000001,16.075,,125.19,108.69,100.985,14.425,44.66,135.125,37.13,14.225,324.53999999999996,4.855,14.065,115.01499999999999,26.07,183.76,130.10000000000002,14.77,12.835,21.75,4.955,94.8,28.45,24.695,115.775,115.91,149.415,18.85,604.43,1873.3999999999999,613.915,644.34,175.68,24.115000000000002,41.635000000000005,688.19,28.985,23.61,39.435,20.61,60.84,188.05,15.920000000000002,40.43,48.655,204.255,23.785,362.155,1000.595,10.735,46.97,19.5,45.0
5.0,161.81,39.09,51.105000000000004,407.885,2230.67,9.105,171.26999999999998,268.61,54.05,107.16730769230769,483.98,14.13,13.387718894009216,29.11,1.43,7.0,157.985,93.62,13.6,381.65,110.96000000000001,43.225,109.765,122.01,50.925,657.5150000000001,118.065,29.560000000000002,56.730000000000004,86.815,70.995,61.97,45.775,881.795,176.81,353.895,179.31,44.269999999999996,189.57,34.324999999999996,76.505,962.55,253.05,156.24,74.4,60.06999999999999,170.605,19.34,214.755,122.41,108.91499999999999,128.22,188.22,97.275,144.04500000000002,15.07,37.995000000000005,15.11,13.41,17.67,33.705,17.689999999999998,16.975,18.41,198.13,49.22,20.465,44.105000000000004,390.96000000000004,818.9399999999999,9.025,12.455,118.855,22.81,14.065,45.46,36.815,39.36,27.295,37.055,51.2,13.04,92.095,33.64,25.445,16.43,16.525,36.114999999999995,23.335,28.525000000000002,4.71,14.375,21.005,1.145,12.844999999999999,13.945,16.08,,125.39999999999999,109.125,97.255,13.63,41.39,145.04,37.735,14.075,323.985,5.4,14.725,111.85499999999999,25.57,185.95499999999998,126.945,15.46,13.77,23.139999999999997,5.01,95.10499999999999,25.52,25.935000000000002,112.065,111.4,140.27,19.345,587.79,1857.37,641.77,644.19,171.16,23.075,41.07,706.39,29.14,24.47,39.629999999999995,20.08,62.73,189.54500000000002,16.655,41.01,50.61,206.01999999999998,30.02,362.08500000000004,1020.5149999999999,10.745000000000001,43.745000000000005,19.0,43.5
3.755,158.66000000000003,43.54,49.255,421.32,2243.825,9.059999999999999,164.625,269.54499999999996,52.769999999999996,106.61692307692309,488.20500000000004,13.64,13.409055299539169,28.955,1.5550000000000002,5.92,148.15,90.515,13.549999999999999,383.64,110.99000000000001,44.135000000000005,109.37,124.655,48.725,652.8299999999999,115.36500000000001,29.285,55.785,88.63,66.655,59.995,44.135,872.47,179.11,350.685,387.28,44.415,187.81,39.825,75.4,963.31,253.10500000000002,158.07999999999998,74.295,63.275,168.6,19.39,213.06,130.04,116.845,126.265,184.42000000000002,100.785,129.165,15.19,37.35,14.95,12.835,17.03,33.135,18.095,16.9,18.36,197.84,49.155,20.465,43.519999999999996,388.44000000000005,821.34,8.325,12.489999999999998,120.825,21.884999999999998,13.975,46.025,35.695,42.135000000000005,27.305,36.54,46.765,13.030000000000001,91.0,33.165,21.755,15.945,15.305,34.835,24.115000000000002,26.035,4.61,15.11,19.98,1.145,12.565000000000001,13.995000000000001,16.14,,128.09,108.69,96.39,13.584999999999999,35.894999999999996,149.59,46.63,13.855,323.2,5.03,13.545,103.07,26.525,189.265,142.435,14.2,13.12,20.57,5.285,95.53999999999999,24.975,26.695,112.855,99.775,135.485,18.79,581.13,1864.08,629.13,644.6700000000001,184.505,23.655,40.510000000000005,696.81,29.64,24.63,39.285,20.034999999999997,61.735,190.435,16.62,41.17,53.325,207.9,30.13,363.26,1009.105,10.875,38.3,19.0,43.5
3.545,167.625,36.305,49.995000000000005,415.91499999999996,2229.505,9.305,166.66500000000002,267.70000000000005,52.845,106.04653846153846,483.61,8.469999999999999,13.445391705069124,28.16,1.34,6.48,155.70999999999998,84.62,10.91,376.33500000000004,109.77000000000001,42.155,103.325,130.425,47.8,654.0450000000001,112.76499999999999,29.354999999999997,53.215,93.91999999999999,66.745,59.84,43.21,868.4449999999999,177.85500000000002,359.17,445.51,43.635000000000005,190.36,40.900000000000006,72.49,939.5550000000001,251.765,159.665,75.035,63.91,149.34,20.235,215.905,127.295,113.61,125.38,183.87,97.78,159.8,14.16,37.275,14.545,12.25,15.325,33.21,18.325,15.885000000000002,18.115000000000002,196.45999999999998,48.175,20.435,42.22,389.15999999999997,824.76,8.195,12.71,118.475,22.72,13.775,43.605000000000004,34.45,42.74,27.355,36.7,45.355000000000004,13.015,90.325,33.06,21.715,15.895,17.35,34.629999999999995,24.015,27.174999999999997,4.59,14.735,20.125,1.135,12.98,13.995000000000001,16.06,,136.815,110.595,97.31,12.82,30.43,139.37,50.71,13.125,323.1,5.535,13.86,104.1,31.83,194.54500000000002,145.135,14.015,12.754999999999999,18.865000000000002,5.975,106.87,24.795,26.615000000000002,127.96000000000001,96.535,137.13,18.215,577.41,1893.9250000000002,653.3050000000001,639.4200000000001,186.945,23.495,44.27,701.085,29.08,24.725,39.405,19.845,60.894999999999996,188.615,16.695,40.645,56.945,209.825,30.2,362.3,1016.93,11.3,37.995000000000005,19.0,44.5
22.345,161.505,34.335,52.224999999999994,406.88,2209.585,9.44,209.32,265.78499999999997,54.81,105.98115384615386,484.57500000000005,8.075,13.22672811059908,28.42,8.185,9.535,160.28,82.97,9.465,375.03999999999996,108.025,38.93,97.11000000000001,144.265,46.165,650.39,112.03,30.555,51.07,118.34,64.66,60.555,61.68000000000001,871.245,177.46,378.0,442.145,53.480000000000004,190.185,41.905,90.49000000000001,949.54,249.3,166.875,74.625,64.94999999999999,124.82,21.845,219.35,82.015,116.52000000000001,122.77,181.68,95.61,131.765,15.085,37.77,14.649999999999999,11.92,15.190000000000001,33.06,18.14,17.21,18.05,195.03,48.239999999999995,20.435000000000002,37.315,391.62,842.5799999999999,7.35,12.545,119.16499999999999,21.72,13.365,40.395,34.965,44.135,28.0,36.84,46.05,13.085,90.035,32.97,22.06,16.065,15.440000000000001,34.535,24.740000000000002,29.33,4.575,14.555,19.83,1.135,12.870000000000001,13.945,16.03,,135.835,115.07,99.515,12.58,27.72,154.79,50.385,13.280000000000001,337.21,10.004999999999999,13.940000000000001,100.16499999999999,35.86,222.65,142.5,13.934999999999999,12.965,19.509999999999998,5.07,120.51499999999999,29.8,25.240000000000002,127.88,96.385,139.69,17.78,574.81,2004.0299999999997,615.0,636.54,189.78,23.225,43.05,707.815,28.955,24.19,39.09,20.055,60.035,190.245,16.564999999999998,40.85,61.230000000000004,218.995,30.354999999999997,359.595,1007.345,10.805,39.805,19.5,43.0
34.735,164.67000000000002,35.325,57.025,427.42999999999995,2223.395,9.685,234.955,263.685,53.82,107.00576923076923,488.57500000000005,7.984999999999999,13.368064516129031,30.645,10.96,10.645,221.8,92.7,8.855,372.41499999999996,111.59,43.155,118.13499999999999,168.91000000000003,61.285,651.855,111.495,31.044999999999998,92.295,125.89500000000001,68.00999999999999,89.09,69.74,867.44,177.75,423.58500000000004,441.29999999999995,60.14,190.905,45.31,98.95,956.73,251.805,169.81,75.285,65.575,167.905,26.520000000000003,236.43,72.3,118.645,121.975,181.815,98.425,128.89499999999998,15.21,37.06,14.99,11.84,15.33,33.6,18.07,16.36,18.115000000000002,193.16,47.92,20.38,37.24,395.34000000000003,832.5,7.445,12.53,120.18,21.68,13.33,39.42,35.045,46.455,26.7,37.04,46.760000000000005,12.955,90.22999999999999,39.39,21.810000000000002,15.58,17.94,34.78,25.3,29.265,4.54,14.725,19.67,1.12,12.82,13.815,15.935,,138.445,121.575,112.5,12.61,45.535,183.35,55.315,15.364999999999998,346.16499999999996,6.51,13.094999999999999,101.36500000000001,24.92,232.745,140.16500000000002,27.24,12.895,21.025,5.05,123.06,41.55,26.085,137.455,101.025,146.59,17.685,669.935,1992.8400000000001,735.935,625.89,197.10500000000002,23.04,46.82,702.86,29.075,24.795,39.33,19.994999999999997,83.39500000000001,188.32999999999998,16.63,41.625,68.32,270.8,29.82,367.78,998.56,10.835,41.445,19.5,44.0
25.384999999999998,175.96499999999997,71.625,65.64,420.895,2234.2200000000003,11.795,244.10500000000002,265.975,72.56,107.41538461538461,494.005,10.99,14.489400921658987,47.845,20.11,17.525,259.645,97.16,10.07,376.91499999999996,115.22999999999999,57.01,124.33500000000001,171.855,55.545,654.79,128.12,30.57,134.125,162.39,67.16,206.69,66.455,880.02,180.865,489.55999999999995,446.54999999999995,89.025,189.45,57.349999999999994,209.35500000000002,956.865,257.575,186.61,80.06,68.15,169.565,30.595,280.03499999999997,146.32999999999998,118.49000000000001,122.605,180.35500000000002,96.66,124.05,15.11,36.85,17.005,13.875,18.424999999999997,32.94,19.935000000000002,16.185000000000002,19.049999999999997,195.955,47.405,20.355,38.205,394.26,837.6000000000001,7.904999999999999,12.84,119.44999999999999,22.97,15.18,39.575,36.855000000000004,47.185,25.965,37.64,49.21,12.825,91.85,70.125,22.21,16.03,20.775,35.84,24.93,32.81,4.515000000000001,15.315000000000001,20.15,1.12,12.575,13.765,16.0,,150.52,133.72,148.585,13.505,58.91,191.03,60.44,16.71,349.28999999999996,6.18,25.47,109.94,54.995,239.075,143.33499999999998,41.7125,28.515,25.505000000000003,5.02,131.87,39.629999999999995,28.345,146.79500000000002,108.88499999999999,154.20499999999998,17.689999999999998,796.26,2023.7949999999998,859.955,646.5,195.82999999999998,22.66,45.980000000000004,943.565,29.27,25.965,39.525000000000006,21.71,83.64,192.82999999999998,16.955,40.29,82.46000000000001,316.485,29.6,571.37,998.05,11.05,40.21,21.0,46.0
24.355,174.20499999999998,86.465,68.105,411.73,2248.035,11.475,259.65,271.335,79.105,113.39,523.31,15.040000000000001,15.350737327188941,53.6,16.755,21.735,285.11,98.81,11.42,371.34000000000003,116.41,59.745000000000005,122.53999999999999,168.76,43.735,658.985,142.095,32.57,141.805,183.565,72.365,242.865,68.325,883.3050000000001,169.48,556.485,445.22,87.87,189.495,56.455,200.58999999999997,965.85,265.755,191.785,80.695,77.67,175.175,33.515,290.67,154.0,124.555,124.86000000000001,180.62,95.275,152.26999999999998,15.335,37.075,16.735,14.58,18.225,35.620000000000005,24.445,19.395000000000003,19.23,197.885,46.65,20.315,55.56,416.03999999999996,833.8800000000001,9.5,12.53,121.24000000000001,23.200000000000003,17.665,39.36,38.975,45.065,27.285,38.055,76.65,12.344999999999999,94.03999999999999,78.765,31.155,19.525,31.990000000000002,42.894999999999996,25.585,42.825,4.5,16.130000000000003,19.895,1.12,12.715,13.765,16.085,,188.485,138.735,156.29000000000002,15.31,58.775,173.35,62.114999999999995,14.9,358.40999999999997,6.300000000000001,31.784999999999997,120.65,65.11,239.47,148.5,51.96,45.46,40.68,6.535,133.68,45.475,31.395000000000003,155.285,114.625,167.72,19.115000000000002,816.0799999999999,2071.94,882.2349999999999,665.46,197.19,22.93,50.415000000000006,1764.385,29.495,25.975,42.21,21.65,89.185,182.615,16.85,41.195,86.755,378.75,28.564999999999998,1145.615,1027.165,17.86,40.58,23.5,64.5
28.105,219.01999999999998,117.5,84.465,451.05999999999995,2252.6099999999997,10.72,273.19,279.09000000000003,95.80000000000001,126.465,559.015,21.125,15.182073732718894,60.795,13.485,30.835,295.06,108.125,13.870000000000001,392.14,122.065,58.22,140.54000000000002,180.05,40.239999999999995,668.38,166.42000000000002,32.455,131.67000000000002,200.83499999999998,80.965,231.4,74.9,903.9200000000001,170.79000000000002,615.41,438.03,92.14500000000001,194.625,44.11,192.64499999999998,973.0550000000001,273.015,194.14,81.595,78.055,179.745,35.315,320.40999999999997,163.925,126.32499999999999,131.78,185.41500000000002,95.11,180.64,28.775,37.025000000000006,15.7,14.405,19.2,33.76,29.485,15.215,20.520000000000003,197.95,40.34,23.18,58.795,454.38,852.0,9.530000000000001,14.055,126.60499999999999,22.32,15.16,40.785000000000004,38.445,46.75,27.905,38.644999999999996,125.95,11.305,104.02000000000001,75.42,50.555,19.445,28.21,37.685,26.415,38.43,3.8850000000000002,15.575,22.42,0.8049999999999999,11.920000000000002,13.155000000000001,15.155,,242.63,161.505,188.91000000000003,19.0,67.99000000000001,166.625,64.38,14.265,374.27,9.575,33.464999999999996,136.56,75.60499999999999,239.36,173.82,45.57,45.2525,54.28,7.125,175.755,56.705,48.035,156.76,127.81,197.22,23.0,826.73,2117.4300000000003,900.46,704.97,194.9,45.295,54.6,1887.565,34.64,30.235,47.535,22.3,100.09,171.85500000000002,18.51,61.17,96.755,502.40999999999997,30.770000000000003,1339.9099999999999,1070.815,18.975,48.08,22.0,73.0
24.604999999999997,252.64999999999998,133.445,104.58500000000001,479.305,2263.15,10.425,307.865,285.08500000000004,111.32,153.105,604.125,20.945,15.548410138248848,77.125,10.055,42.025000000000006,248.82500000000002,120.815,14.98,425.15,129.425,59.115,167.875,182.495,51.125,677.63,172.73000000000002,33.025,113.735,224.98000000000002,90.465,173.1,81.66499999999999,950.045,180.12,668.97,413.91499999999996,95.33500000000001,196.15,25.44,162.905,984.97,283.93,197.6,85.535,74.845,191.685,36.730000000000004,348.735,168.615,132.535,133.02,196.5,83.62,168.66,29.445,37.325,14.975,18.47,20.525,30.31,34.89,14.899999999999999,22.895,195.255,40.105000000000004,31.660000000000004,53.705,481.08,839.58,8.905,16.725,127.11000000000001,23.494999999999997,14.945,46.625,37.19,41.415,26.835,50.120000000000005,127.75,11.27,104.58,73.13,66.475,19.455,16.8,38.005,26.365000000000002,41.87,3.64,15.08,21.835,0.48000000000000004,11.735,14.345,15.735,,257.86,175.57999999999998,217.935,23.35,78.18,167.885,52.379999999999995,13.65,394.72,7.055,34.68,150.54000000000002,85.56,233.725,198.91000000000003,38.1,43.47,61.54,8.03,187.64999999999998,66.99000000000001,47.614999999999995,152.7,141.07999999999998,198.46,25.744999999999997,858.855,2187.4750000000004,916.06,761.34,216.64499999999998,60.334999999999994,58.92,1816.27,37.255,43.995,50.400000000000006,22.175,105.94999999999999,184.42000000000002,20.255000000000003,63.42,103.475,556.585,35.695,1350.92,1125.8200000000002,21.88,62.22,24.0,72.0
